iteration,operation_type,ecu_id,sec_level,key_len_bytes,latency_ms,status
23,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
24,SMK_createECDSAKey,-,-,-,4,success
24,SMK_getECDSAPublicKey,-,-,65,4,success
24,SMK_signDataECDSA,-,-,64,66,success
24,SMK_getMyECDHPublicKey,-,-,66,14,success
24,SMK_requestSessionKeyToGateway,-,-,60,124,success
24,SMK_computeMyECDHSharedSecret,-,-,32,14,success
24,SMK_decryptAndStoreSubMasterKey,-,-,32,24,success
24,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
25,SMK_createECDSAKey,-,-,-,4,success
25,SMK_getECDSAPublicKey,-,-,65,3,success
25,SMK_signDataECDSA,-,-,64,61,success
25,SMK_getMyECDHPublicKey,-,-,66,14,success
25,SMK_requestSessionKeyToGateway,-,-,60,121,success
25,SMK_computeMyECDHSharedSecret,-,-,32,14,success
25,SMK_decryptAndStoreSubMasterKey,-,-,32,31,success
25,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
26,SMK_createECDSAKey,-,-,-,3,success
26,SMK_getECDSAPublicKey,-,-,65,3,success
26,SMK_signDataECDSA,-,-,64,58,success
26,SMK_getMyECDHPublicKey,-,-,66,14,success
26,SMK_requestSessionKeyToGateway,-,-,60,114,success
26,SMK_computeMyECDHSharedSecret,-,-,32,14,success
26,SMK_decryptAndStoreSubMasterKey,-,-,32,26,success
26,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
27,SMK_createECDSAKey,-,-,-,2,success
27,SMK_getECDSAPublicKey,-,-,65,3,success
27,SMK_signDataECDSA,-,-,64,52,success
27,SMK_getMyECDHPublicKey,-,-,66,14,success
27,SMK_requestSessionKeyToGateway,-,-,60,117,success
27,SMK_computeMyECDHSharedSecret,-,-,32,14,success
27,SMK_decryptAndStoreSubMasterKey,-,-,32,25,success
27,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
28,SMK_createECDSAKey,-,-,-,2,success
28,SMK_getECDSAPublicKey,-,-,65,3,success
28,SMK_signDataECDSA,-,-,64,55,success
28,SMK_getMyECDHPublicKey,-,-,66,14,success
28,SMK_requestSessionKeyToGateway,-,-,60,114,success
28,SMK_computeMyECDHSharedSecret,-,-,32,14,success
28,SMK_decryptAndStoreSubMasterKey,-,-,32,31,success
28,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
29,SMK_createECDSAKey,-,-,-,2,success
29,SMK_getECDSAPublicKey,-,-,65,3,success
